##NAMES=Calcite
##RRUFFID=R050048
##IDEAL CHEMISTRY=Ca(CO_3_)
##LOCALITY=Magdalena, New Mexico, USA
##OWNER=RRUFF
##SOURCE=University of Arizona Mineral Museum
##DESCRIPTION=Colorless massive
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R050048
##MEASURED CHEMISTRY=(Ca_0.99_Zn_0.01_)CO_3_
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##CELL PARAMETERS=a: 4.9793 b: 4.9793 c: 17.0244 alpha: 90 beta: 90 gamma: 120 volume: 365.55 crystal system: hexagonal
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

569.2575, 983.1091
571.1860, 989.0134
573.1144, 989.7930
575.0429, 986.1106
576.9714, 984.4532
578.8998, 983.9684
580.8283, 984.6268
582.7568, 987.1811
584.6852, 991.8854
586.6137, 996.3052
588.5422, 1001.086
590.4706, 1004.608
592.3991, 1005.898
594.3276, 1005.544
596.2560, 1006.529
598.1845, 1007.889
600.1130, 1008.051
602.0414, 1006.185
603.9699, 1001.518
605.8984, 997.5966
607.8268, 995.8051
609.7553, 997.1783
611.6838, 1002.426
613.6122, 1015.183
615.5407, 1023.828
617.4692, 1023.492
619.3976, 1018.200
621.3261, 1015.215
623.2546, 1019.260
625.1830, 1023.928
627.1115, 1025.346
629.0400, 1021.475
630.9684, 1021.733
632.8969, 1033.841
634.8254, 1043.623
636.7538, 1041.958
638.6823, 1030.930
640.6108, 1024.599
642.5392, 1023.716
644.4677, 1025.807
646.3962, 1032.561
648.3246, 1046.203
650.2531, 1051.829
652.1816, 1039.452
654.1100, 1026.453
656.0385, 1025.218
657.9670, 1040.072
659.8954, 1052.955
661.8239, 1062.978
663.7524, 1070.824
665.6808, 1076.536
667.6093, 1075.440
669.5378, 1075.845
671.4662, 1080.483
673.3947, 1090.493
675.3232, 1101.902
677.2516, 1112.084
679.1801, 1124.001
681.1086, 1137.355
683.0370, 1155.487
684.9655, 1179.317
686.8940, 1205.451
688.8224, 1234.015
690.7509, 1262.567
692.6794, 1299.184
694.6078, 1346.211
696.5363, 1400.621
698.4648, 1458.929
700.3932, 1515.951
702.3217, 1582.450
704.2502, 1665.875
706.1786, 1772.448
708.1071, 1889.256
710.0356, 2031.254
711.9641, 2177.851
713.8925, 2275.302
715.8210, 2312.164
717.7495, 2313.708
719.6779, 2281.854
721.6064, 2220.273
723.5349, 2142.210
725.4633, 2040.777
727.3918, 1937.444
729.3203, 1823.641
731.2487, 1712.514
733.1772, 1615.113
735.1057, 1530.464
737.0341, 1454.378
738.9626, 1388.715
740.8911, 1329.804
742.8195, 1279.488
744.7480, 1239.125
746.6765, 1208.825
748.6049, 1191.246
750.5334, 1186.685
752.4619, 1178.207
754.3903, 1161.659
756.3188, 1146.813
758.2473, 1138.352
760.1757, 1134.915
762.1042, 1133.217
764.0327, 1134.035
765.9611, 1136.517
767.8896, 1139.551
769.8181, 1142.422
771.7465, 1145.854
773.6750, 1151.021
775.6035, 1155.572
777.5319, 1158.093
779.4604, 1158.624
781.3889, 1158.890
783.3173, 1160.698
785.2458, 1161.420
787.1743, 1157.728
789.1027, 1146.328
791.0312, 1141.751
792.9597, 1150.690
794.8881, 1161.260
796.8166, 1164.800
798.7451, 1161.215
800.6735, 1159.318
802.6020, 1163.386
804.5305, 1167.341
806.4589, 1166.631
808.3874, 1158.429
810.3159, 1156.345
812.2443, 1166.561
814.1728, 1176.530
816.1013, 1177.845
818.0297, 1172.054
819.9582, 1169.224
821.8867, 1174.407
823.8151, 1179.137
825.7436, 1178.833
827.6721, 1171.614
829.6005, 1167.602
831.5290, 1168.005
833.4575, 1171.774
835.3859, 1177.140
837.3144, 1182.705
839.2429, 1189.599
841.1713, 1202.215
843.0998, 1212.935
845.0283, 1216.436
846.9567, 1212.805
848.8852, 1209.024
850.8137, 1204.272
852.7421, 1200.655
854.6706, 1200.792
856.5991, 1204.880
858.5275, 1207.885
860.4560, 1208.307
862.3845, 1207.814
864.3129, 1207.736
866.2414, 1208.444
868.1699, 1209.827
870.0983, 1212.366
872.0268, 1214.428
873.9553, 1215.577
875.8837, 1214.310
877.8122, 1212.715
879.7407, 1210.285
881.6691, 1211.255
883.5976, 1217.469
885.5261, 1227.120
887.4545, 1234.027
889.3830, 1235.599
891.3115, 1234.519
893.2399, 1234.211
895.1684, 1232.508
897.0969, 1229.951
899.0253, 1228.567
900.9538, 1231.848
902.8823, 1240.008
904.8107, 1245.726
906.7392, 1249.820
908.6677, 1254.355
910.5961, 1258.279
912.5246, 1258.041
914.4531, 1253.228
916.3815, 1250.997
918.3100, 1253.996
920.2385, 1258.049
922.1669, 1258.802
924.0954, 1256.743
926.0239, 1258.820
927.9523, 1266.116
929.8808, 1272.915
931.8093, 1277.007
933.7377, 1276.349
935.6662, 1271.120
937.5947, 1267.089
939.5231, 1267.764
941.4516, 1272.799
943.3801, 1277.356
945.3085, 1282.723
947.2370, 1286.643
949.1655, 1285.859
951.0939, 1276.480
953.0224, 1271.197
954.9509, 1280.412
956.8793, 1297.544
958.8078, 1308.452
960.7363, 1308.909
962.6647, 1302.756
964.5932, 1294.891
966.5217, 1293.421
968.4501, 1298.476
970.3786, 1306.161
972.3071, 1309.154
974.2355, 1306.397
976.1640, 1307.824
978.0925, 1312.871
980.0209, 1321.349
981.9494, 1331.065
983.8779, 1339.619
985.8063, 1343.286
987.7348, 1344.510
989.6633, 1344.784
991.5917, 1345.946
993.5202, 1349.741
995.4487, 1358.657
997.3771, 1361.679
999.3056, 1358.680
1001.234, 1355.879
1003.163, 1358.358
1005.091, 1364.681
1007.019, 1375.405
1008.948, 1390.731
1010.876, 1402.841
1012.805, 1408.975
1014.733, 1411.813
1016.662, 1418.982
1018.590, 1427.115
1020.519, 1430.776
1022.447, 1430.457
1024.376, 1428.554
1026.304, 1432.734
1028.233, 1443.542
1030.161, 1456.313
1032.090, 1465.286
1034.018, 1477.895
1035.947, 1512.768
1037.875, 1577.719
1039.803, 1645.698
1041.732, 1708.335
1043.660, 1766.519
1045.589, 1823.872
1047.517, 1877.982
1049.446, 1928.152
1051.374, 1999.206
1053.303, 2125.182
1055.231, 2301.984
1057.160, 2512.081
1059.088, 2726.330
1061.017, 2965.850
1062.945, 3232.143
1064.874, 3552.458
1066.802, 3934.387
1068.730, 4404.387
1070.659, 4979.369
1072.587, 5622.210
1074.516, 6305.297
1076.444, 7058.545
1078.373, 7971.088
1080.301, 9047.797
1082.230, 10354.59
1084.158, 11874.94
1086.087, 13426.10
1088.015, 14481.20
1089.944, 14967.40
1091.872, 14825.51
1093.801, 14277.36
1095.729, 13425.55
1097.657, 12336.96
1099.586, 11012.94
1101.514, 9579.357
1103.443, 7806.025
1105.371, 6251.385
1107.300, 5055.799
1109.228, 4166.875
1111.157, 3430.893
1113.085, 2969.635
1115.014, 2587.374
1116.942, 2293.964
1118.871, 2082.891
1120.799, 1921.011
1122.728, 1814.187
1124.656, 1743.682
1126.584, 1684.903
1128.513, 1641.003
1130.441, 1602.484
1132.370, 1571.427
1134.298, 1544.831
1136.227, 1518.830
1138.155, 1495.974
1140.084, 1480.340
1142.012, 1472.783
1143.941, 1468.047
1145.869, 1465.808
1147.798, 1465.589
1149.726, 1465.826
1151.655, 1466.077
1153.583, 1467.975
1155.511, 1472.975
1157.440, 1473.879
1159.368, 1462.951
1161.297, 1452.851
1163.225, 1453.982
1165.154, 1466.739
1167.082, 1473.682
1169.011, 1466.744
1170.939, 1458.966
1172.868, 1460.391
1174.796, 1467.928
1176.725, 1470.303
1178.653, 1460.822
1180.582, 1456.334
1182.510, 1463.853
1184.438, 1471.888
1186.367, 1468.787
1188.295, 1453.015
1190.224, 1445.158
1192.152, 1450.637
1194.081, 1458.432
1196.009, 1466.022
1197.938, 1473.550
1199.866, 1479.199
1201.795, 1482.136
1203.723, 1484.321
1205.652, 1488.831
1207.580, 1491.987
1209.509, 1486.295
1211.437, 1467.206
1213.365, 1459.478
1215.294, 1475.287
1217.222, 1491.846
1219.151, 1498.809
1221.079, 1497.620
1223.008, 1498.253
1224.936, 1498.145
1226.865, 1503.534
1228.793, 1526.491
1230.722, 1548.864
1232.650, 1544.733
1234.579, 1514.435
1236.507, 1501.212
1238.436, 1525.373
1240.364, 1547.518
1242.292, 1543.234
1244.221, 1523.337
1246.149, 1514.572
1248.078, 1522.275
1250.006, 1528.168
1251.935, 1529.792
1253.863, 1527.700
1255.792, 1520.542
1257.720, 1508.235
1259.649, 1505.228
1261.577, 1518.740
1263.506, 1530.935
1265.434, 1537.521
1267.363, 1538.718
1269.291, 1534.626
1271.219, 1524.657
1273.148, 1522.419
1275.076, 1538.328
1277.005, 1552.372
1278.933, 1548.432
1280.862, 1533.557
1282.790, 1529.157
1284.719, 1540.058
1286.647, 1549.708
1288.576, 1552.844
1290.504, 1557.070
1292.433, 1562.956
1294.361, 1564.294
1296.290, 1564.234
1298.218, 1566.539
1300.146, 1567.794
1302.075, 1561.367
1304.003, 1552.595
1305.932, 1553.632
1307.860, 1568.395
1309.789, 1580.876
1311.717, 1591.176
1313.646, 1597.633
1315.574, 1598.576
1317.503, 1598.194
1319.431, 1594.792
1321.360, 1580.790
1323.288, 1572.479
1325.217, 1581.753
1327.145, 1596.703
1329.073, 1603.833
1331.002, 1600.978
1332.930, 1599.118
1334.859, 1605.159
1336.787, 1611.989
1338.716, 1614.276
1340.644, 1612.195
1342.573, 1611.659
1344.501, 1611.528
1346.430, 1613.654
1348.358, 1621.107
1350.287, 1625.347
1352.215, 1620.728
1354.144, 1615.768
1356.072, 1621.184
1358.000, 1624.460
1359.929, 1627.847
1361.857, 1642.203
1363.786, 1656.453
1365.714, 1652.894
1367.643, 1632.113
1369.571, 1624.881
1371.500, 1636.739
1373.428, 1649.066
1375.357, 1658.656
1377.285, 1663.252
1379.214, 1657.151
1381.142, 1645.184
1383.071, 1646.116
1384.999, 1668.505
1386.927, 1684.921
1388.856, 1678.177
1390.784, 1665.057
1392.713, 1666.044
1394.641, 1678.755
1396.570, 1688.562
1398.498, 1700.916
1400.427, 1713.888
1402.355, 1720.486
1404.284, 1721.299
1406.212, 1725.973
1408.141, 1739.321
1410.069, 1754.491
1411.998, 1770.590
1413.926, 1786.289
1415.854, 1798.822
1417.783, 1810.522
1419.711, 1828.495
1421.640, 1862.615
1423.568, 1893.955
1425.497, 1913.117
1427.425, 1934.995
1429.354, 1970.922
1431.282, 2015.302
1433.211, 2050.570
1435.139, 2077.662
1437.068, 2100.166
1438.996, 2119.562
1440.925, 2124.855
1442.853, 2107.921
1444.781, 2077.351
1446.710, 2052.698
1448.638, 2036.771
1450.567, 2008.813
1452.495, 1955.474
1454.424, 1901.952
1456.352, 1860.431
1458.281, 1829.095
1460.209, 1808.141
1462.138, 1800.755
1464.066, 1792.245
1465.995, 1778.246
1467.923, 1764.673
1469.852, 1754.409
1471.780, 1749.167
1473.708, 1752.287
1475.637, 1764.635
1477.565, 1773.735
1479.494, 1780.232
1481.422, 1782.964
1483.351, 1775.271
1485.279, 1761.497
1487.208, 1760.860
1489.136, 1783.838
1491.065, 1796.768
1492.993, 1789.675
1494.922, 1785.084
1496.850, 1793.336
1498.779, 1806.673
1500.707, 1808.813
1502.635, 1792.275
1504.564, 1783.750
1506.492, 1788.424
1508.421, 1794.461
1510.349, 1796.353
1512.278, 1797.095
1514.206, 1800.706
1516.135, 1808.061
1518.063, 1811.101
1519.992, 1806.387
1521.920, 1804.250
1523.849, 1808.299
1525.777, 1814.409
1527.706, 1820.905
1529.634, 1829.645
1531.563, 1833.321
1533.491, 1824.168
1535.419, 1815.758
1537.348, 1817.097
1539.276, 1823.597
1541.205, 1828.288
1543.133, 1831.222
1545.062, 1835.106
1546.990, 1841.510
1548.919, 1845.619
1550.847, 1838.422
1552.776, 1833.811
1554.704, 1851.835
1556.633, 1883.474
1558.561, 1894.706
1560.490, 1878.405
1562.418, 1864.773
1564.346, 1861.128
1566.275, 1862.108
1568.203, 1867.789
1570.132, 1877.094
1572.060, 1883.475
1573.989, 1885.774
1575.917, 1890.550
1577.846, 1904.499
1579.774, 1913.083
1581.703, 1901.795
1583.631, 1886.145
1585.560, 1886.203
1587.488, 1900.781
1589.417, 1908.274
1591.345, 1903.053
1593.273, 1900.418
1595.202, 1908.536
1597.130, 1917.218
1599.059, 1918.285
1600.987, 1913.739
1602.916, 1913.143
1604.844, 1917.612
1606.773, 1922.639
1608.701, 1929.378
1610.630, 1934.009
1612.558, 1930.741
1614.487, 1925.897
1616.415, 1933.802
1618.344, 1956.919
1620.272, 1968.541
1622.200, 1958.462
1624.129, 1950.493
1626.057, 1954.310
1627.986, 1960.643
1629.914, 1960.896
1631.843, 1955.839
1633.771, 1954.294
1635.700, 1958.188
1637.628, 1960.459
1639.557, 1960.394
1641.485, 1957.832
1643.414, 1946.821
1645.342, 1935.978
1647.271, 1945.229
1649.199, 1979.097
1651.127, 1999.234
1653.056, 1997.429
1654.984, 1992.364
1656.913, 1985.475
1658.841, 1979.874
1660.770, 1977.831
1662.698, 1979.165
1664.627, 1983.760
1666.555, 1994.352
1668.484, 1999.595
1670.412, 1991.066
1672.341, 1985.733
1674.269, 1989.970
1676.198, 2000.248
1678.126, 2013.719
1680.054, 2030.617
1681.983, 2044.162
1683.911, 2057.542
1685.840, 2060.430
1687.768, 2037.412
1689.697, 2018.207
1691.625, 2023.893
1693.554, 2042.528
1695.482, 2047.257
1697.411, 2034.986
1699.339, 2032.174
1701.268, 2041.565
1703.196, 2058.498
1705.125, 2095.025
1707.053, 2125.719
1708.981, 2126.866
1710.910, 2107.460
1712.838, 2101.227
1714.767, 2111.219
1716.695, 2117.932
1718.624, 2113.666
1720.552, 2115.039
1722.481, 2131.839
1724.409, 2152.729
1726.338, 2166.172
1728.266, 2174.582
1730.195, 2192.154
1732.123, 2222.115
1734.052, 2245.875
1735.980, 2250.955
1737.908, 2264.568
1739.837, 2302.286
1741.765, 2350.186
1743.694, 2395.632
1745.622, 2439.352
1747.551, 2488.399
1749.479, 2547.812
1751.408, 2587.675
1753.336, 2597.726
1755.265, 2594.804
1757.193, 2589.122
1759.122, 2572.245
1761.050, 2527.885
1762.979, 2463.308
1764.907, 2414.300
1766.835, 2385.596
1768.764, 2355.325
1770.692, 2318.324
1772.621, 2280.530
1774.549, 2235.636
1776.478, 2198.244
1778.406, 2188.945
1780.335, 2200.112
1782.263, 2198.291
1784.192, 2177.456
1786.120, 2173.243
1788.049, 2205.761
1789.977, 2233.512
1791.906, 2234.305
1793.834, 2226.455
1795.762, 2228.330
1797.691, 2236.708
1799.619, 2237.585
1801.548, 2228.568
1803.476, 2225.172
1805.405, 2233.007
1807.333, 2240.918
1809.262, 2248.465
1811.190, 2252.232
1813.119, 2246.255
1815.047, 2234.675
1816.976, 2228.808
1818.904, 2228.474
1820.833, 2235.214
1822.761, 2261.853
1824.689, 2276.523
1826.618, 2260.682
1828.546, 2245.571
1830.475, 2253.951
1832.403, 2274.631
1834.332, 2287.997
1836.260, 2293.649
1838.189, 2296.375
1840.117, 2293.345
1842.046, 2292.660
1843.974, 2297.559
1845.903, 2301.714
1847.831, 2300.250
1849.760, 2298.508
1851.688, 2302.420
1853.616, 2311.554
1855.545, 2324.902
1857.473, 2345.951
1859.402, 2351.812
1861.330, 2327.551
1863.259, 2311.554
1865.187, 2329.821
1867.116, 2346.907
1869.044, 2331.541
1870.973, 2301.718
1872.901, 2292.404
1874.830, 2302.754
1876.758, 2314.448
1878.687, 2326.286
1880.615, 2338.737
1882.543, 2355.966
1884.472, 2367.826
1886.400, 2365.059
1888.329, 2357.647
1890.257, 2355.373
1892.186, 2357.393
1894.114, 2360.139
1896.043, 2363.270
1897.971, 2369.504
1899.900, 2386.889
1901.828, 2394.731
1903.757, 2377.051
1905.685, 2362.036
1907.614, 2369.971
1909.542, 2388.403
1911.470, 2399.236
1913.399, 2402.999
1915.327, 2408.402
1917.256, 2420.236
1919.184, 2422.197
1921.113, 2399.189
1923.041, 2386.961
1924.970, 2404.780
1926.898, 2423.784
1928.827, 2418.351
1930.755, 2404.940
1932.684, 2418.443
1934.612, 2455.013
1936.541, 2468.005
1938.469, 2450.947
1940.397, 2434.809
1942.326, 2420.854
1944.254, 2416.806
1946.183, 2432.543
1948.111, 2451.994
1950.040, 2464.836
1951.968, 2472.967
1953.897, 2479.520
1955.825, 2484.375
1957.754, 2485.972
1959.682, 2483.707
1961.611, 2480.216
1963.539, 2469.387
1965.468, 2466.553
1967.396, 2485.675
1969.324, 2503.438
1971.253, 2499.852
1973.181, 2486.856
1975.110, 2484.095
1977.038, 2490.939
1978.967, 2497.151
1980.895, 2504.042
1982.824, 2504.965
1984.752, 2490.447
1986.681, 2487.109
1988.609, 2512.834
1990.538, 2537.854
1992.466, 2543.242
1994.395, 2542.256
1996.323, 2551.442
1998.251, 2566.970
2000.180, 2577.584
2002.108, 2582.977
2004.037, 2580.501
2005.965, 2564.446
2007.894, 2556.696
2009.822, 2570.094
2011.751, 2582.870
2013.679, 2588.729
2015.608, 2587.656
2017.536, 2570.514
2019.465, 2549.699
2021.393, 2557.734
2023.322, 2595.503
2025.250, 2613.601
2027.178, 2600.925
2029.107, 2597.825
2031.035, 2614.346
2032.964, 2627.343
2034.892, 2628.447
2036.821, 2627.862
2038.749, 2630.602
2040.678, 2634.507
2042.606, 2636.036
2044.535, 2637.026
2046.463, 2644.576
2048.392, 2658.380
2050.320, 2663.733
2052.249, 2656.019
2054.177, 2652.782
2056.105, 2659.345
2058.034, 2667.918
2059.962, 2684.064
2061.891, 2692.645
2063.819, 2674.863
2065.748, 2649.650
2067.676, 2643.440
2069.605, 2652.885
2071.533, 2662.495
2073.462, 2672.490
2075.390, 2681.290
2077.319, 2689.040
2079.247, 2694.847
2081.176, 2697.589
2083.104, 2700.220
2085.032, 2703.400
2086.961, 2707.343
2088.889, 2711.814
2090.818, 2717.401
2092.746, 2725.977
2094.675, 2736.165
2096.603, 2743.089
2098.532, 2746.363
2100.460, 2751.318
2102.389, 2761.579
2104.317, 2766.365
2106.246, 2761.726
2108.174, 2757.092
2110.103, 2752.693
2112.031, 2750.909
2113.959, 2753.699
2115.888, 2758.992
2117.816, 2766.008
2119.745, 2773.555
2121.673, 2777.031
2123.602, 2778.113
2125.530, 2788.709
2127.459, 2810.489
2129.387, 2829.467
2131.316, 2845.408
2133.244, 2855.009
2135.173, 2852.604
2137.101, 2850.668
2139.030, 2854.998
2140.958, 2859.777
2142.886, 2857.928
2144.815, 2856.402
2146.743, 2867.166
2148.672, 2885.614
2150.600, 2896.670
2152.529, 2900.410
2154.457, 2895.406
2156.386, 2878.594
2158.314, 2881.458
2160.243, 2922.489
2162.171, 2943.182
2164.100, 2905.939
2166.028, 2875.026
2167.957, 2882.804
2169.885, 2898.778
2171.813, 2901.050
2173.742, 2897.997
2175.670, 2902.955
2177.599, 2911.559
2179.527, 2906.743
2181.456, 2888.722
2183.384, 2883.918
2185.313, 2894.500
2187.241, 2903.877
2189.170, 2910.574
2191.098, 2914.237
2193.027, 2910.400
2194.955, 2911.525
2196.884, 2933.527
2198.812, 2948.696
2200.740, 2929.491
2202.669, 2904.535
2204.597, 2906.501
2206.526, 2923.683
2208.454, 2931.263
2210.383, 2931.024
2212.311, 2939.317
2214.240, 2956.635
2216.168, 2967.297
2218.097, 2969.895
2220.025, 2967.698
2221.954, 2956.832
2223.882, 2953.075
2225.811, 2970.247
2227.739, 2982.640
2229.667, 2980.016
2231.596, 2969.274
2233.524, 2942.486
2235.453, 2920.991
2237.381, 2938.725
2239.310, 2976.460
2241.238, 2993.177
2243.167, 2991.050
2245.095, 2979.660
2247.024, 2959.613
2248.952, 2948.438
2250.881, 2948.020
2252.809, 2953.014
2254.738, 2964.903
2256.666, 2977.030
2258.594, 2992.831
2260.523, 3001.570
2262.451, 2990.637
2264.380, 2983.044
2266.308, 2999.245
2268.237, 3016.990
2270.165, 3015.102
2272.094, 3002.952
2274.022, 2989.170
2275.951, 2977.908
2277.879, 2984.367
2279.808, 3005.649
2281.736, 3011.885
2283.665, 2996.732
2285.593, 3000.383
2287.521, 3046.225
2289.450, 3068.040
2291.378, 3049.883
2293.307, 3036.197
2295.235, 3035.343
2297.164, 3037.672
2299.092, 3038.799
2301.021, 3043.688
2302.949, 3064.563
2304.878, 3080.603
2306.806, 3066.060
2308.735, 3042.355
2310.663, 3037.428
2312.592, 3046.773
2314.520, 3062.342
2316.448, 3082.706
2318.377, 3096.115
2320.305, 3102.528
2322.234, 3102.669
2324.162, 3095.239
2326.091, 3099.101
2328.019, 3123.813
2329.948, 3128.818
2331.876, 3084.486
2333.805, 3059.554
2335.733, 3087.243
2337.662, 3112.828
2339.590, 3115.179
2341.519, 3111.555
2343.447, 3106.240
2345.375, 3104.674
2347.304, 3115.933
2349.232, 3129.570
2351.161, 3130.540
2353.089, 3126.609
2355.018, 3134.699
2356.946, 3150.465
2358.875, 3157.291
2360.803, 3155.190
2362.732, 3143.850
2364.660, 3119.081
2366.589, 3114.988
2368.517, 3137.252
2370.446, 3150.657
2372.374, 3149.732
2374.302, 3144.632
2376.231, 3131.457
2378.159, 3127.662
2380.088, 3146.103
2382.016, 3163.298
2383.945, 3169.874
2385.873, 3174.272
2387.802, 3185.621
2389.730, 3191.144
2391.659, 3170.453
2393.587, 3149.775
2395.516, 3162.299
2397.444, 3185.704
2399.373, 3185.223
2401.301, 3171.628
2403.229, 3170.379
2405.158, 3179.450
2407.086, 3189.656
2409.015, 3201.037
2410.943, 3202.696
2412.872, 3194.130
2414.800, 3199.707
2416.729, 3224.176
2418.657, 3225.494
2420.586, 3186.511
2422.514, 3166.120
2424.443, 3187.581
2426.371, 3204.490
2428.300, 3208.311
2430.228, 3210.770
2432.156, 3217.062
2434.085, 3217.844
2436.013, 3203.775
2437.942, 3192.301
2439.870, 3190.506
2441.799, 3198.168
2443.727, 3224.373
2445.656, 3250.356
2447.584, 3259.464
2449.513, 3256.520
2451.441, 3240.391
2453.370, 3221.279
2455.298, 3221.360
2457.227, 3231.376
2459.155, 3226.468
2461.083, 3212.137
2463.012, 3212.617
2464.940, 3226.716
2466.869, 3235.833
2468.797, 3238.708
